registered_bank_size,evaluation_scope,analysis_population,grammar_class,arm,metric,mean,ci95_low,ci95_high,n_seeds,n_anchor_units,anchor_weighted_mean,mean_equalized_strata_per_seed
80,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.005,0.0,0.015000000000000003,10,85,0.011764705882352941,3.0
80,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.026111111111111106,0.0,0.06333333333333332,10,85,0.047058823529411764,3.0
80,confirmation,all_examples,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,10,45,0.0,1.0
80,confirmation,all_examples,adjacent_rank_after_city,selected_bank,failure_rate,0.29444444444444445,0.12777777777777777,0.49611111111111106,10,45,0.24444444444444444,1.0
80,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.05111111111111112,0.0,0.13111111111111112,10,45,0.05185185185185186,1.0
80,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.04,0.0,0.12000000000000002,10,45,0.044444444444444446,1.0
80,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.02,0.0,0.06000000000000001,10,45,0.022222222222222223,1.0
80,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.09333333333333334,0.0,0.24,10,45,0.08888888888888889,1.0
80,confirmation,all_examples,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,all_examples,adjacent_rank_before_city,selected_bank,failure_rate,0.14583333333333334,0.0,0.39583333333333337,8,19,0.10526315789473684,1.0
80,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,all_examples,evidence_sequence_unranked,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,evidence_sequence_unranked,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
80,confirmation,all_examples,evidence_sequence_unranked,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,evidence_sequence_unranked,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,evidence_sequence_unranked,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,evidence_sequence_unranked,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,all_examples,same_unit_rank_before_city,selected_bank,failure_rate,0.9375,0.8125,1.0,8,15,0.8666666666666667,1.0
80,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,all_examples,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,all_examples,structural_unmarked,clean,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,all_examples,structural_unmarked,selected_bank,failure_rate,1.0,1.0,1.0,4,6,1.0,1.0
80,confirmation,all_examples,structural_unmarked,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,all_examples,structural_unmarked,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,all_examples,structural_unmarked,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,all_examples,structural_unmarked,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,clean_correct_only,pooled,clean,failure_rate,0.0,0.0,0.0,10,87,0.0,1.0
80,confirmation,clean_correct_only,pooled,selected_bank,failure_rate,0.3791666666666667,0.2652777777777778,0.5055555555555555,10,87,0.3793103448275862,1.0
80,confirmation,clean_correct_only,pooled,layer_matched_random_mean,failure_rate,0.02638888888888889,0.0,0.07083333333333333,10,87,0.02681992337164751,1.0
80,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_1,failure_rate,0.02222222222222222,0.0,0.06666666666666667,10,87,0.022988505747126436,1.0
80,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_2,failure_rate,0.01111111111111111,0.0,0.03333333333333333,10,87,0.011494252873563218,1.0
80,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_3,failure_rate,0.04583333333333333,0.0,0.1125,10,87,0.04597701149425287,1.0
80,confirmation,clean_correct_only,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,10,85,0.0,3.0
80,confirmation,clean_correct_only,macro_primary_grammars,selected_bank,failure_rate,0.46305555555555555,0.30444444444444446,0.6233402777777777,10,85,0.3764705882352941,3.0
80,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.013703703703703704,0.0,0.0374074074074074,10,85,0.027450980392156866,3.0
80,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.01,0.0,0.030000000000000006,10,85,0.023529411764705882,3.0
80,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.005,0.0,0.015000000000000003,10,85,0.011764705882352941,3.0
80,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.026111111111111106,0.0,0.06333333333333332,10,85,0.047058823529411764,3.0
80,confirmation,clean_correct_only,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,10,45,0.0,1.0
80,confirmation,clean_correct_only,adjacent_rank_after_city,selected_bank,failure_rate,0.29444444444444445,0.12611111111111112,0.49611111111111106,10,45,0.24444444444444444,1.0
80,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.05111111111111112,0.0,0.13111111111111112,10,45,0.05185185185185186,1.0
80,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.04,0.0,0.12000000000000002,10,45,0.044444444444444446,1.0
80,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.02,0.0,0.06000000000000001,10,45,0.022222222222222223,1.0
80,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.09333333333333334,0.0,0.24,10,45,0.08888888888888889,1.0
80,confirmation,clean_correct_only,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,clean_correct_only,adjacent_rank_before_city,selected_bank,failure_rate,0.14583333333333334,0.0,0.39583333333333337,8,19,0.10526315789473684,1.0
80,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
80,confirmation,clean_correct_only,evidence_sequence_unranked,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,evidence_sequence_unranked,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
80,confirmation,clean_correct_only,evidence_sequence_unranked,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,evidence_sequence_unranked,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,evidence_sequence_unranked,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,evidence_sequence_unranked,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,clean_correct_only,same_unit_rank_before_city,selected_bank,failure_rate,0.9375,0.8125,1.0,8,15,0.8666666666666667,1.0
80,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
80,confirmation,clean_correct_only,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,structural_invariant_bullet,selected_bank,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
80,confirmation,clean_correct_only,structural_unmarked,clean,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,clean_correct_only,structural_unmarked,selected_bank,failure_rate,1.0,1.0,1.0,4,6,1.0,1.0
80,confirmation,clean_correct_only,structural_unmarked,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,clean_correct_only,structural_unmarked,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,clean_correct_only,structural_unmarked,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
80,confirmation,clean_correct_only,structural_unmarked,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,all_examples,pooled,clean,failure_rate,0.0,0.0,0.0,10,87,0.0,1.0
96,confirmation,all_examples,pooled,selected_bank,failure_rate,0.38888888888888895,0.2694444444444445,0.5194444444444444,10,87,0.39080459770114945,1.0
96,confirmation,all_examples,pooled,layer_matched_random_mean,failure_rate,0.027314814814814813,0.0,0.06712962962962962,10,87,0.02681992337164751,1.0
96,confirmation,all_examples,pooled,layer_matched_random_repeat_1,failure_rate,0.034722222222222224,0.0,0.08888888888888888,10,87,0.034482758620689655,1.0
96,confirmation,all_examples,pooled,layer_matched_random_repeat_2,failure_rate,0.034722222222222224,0.0,0.08472222222222223,10,87,0.034482758620689655,1.0
96,confirmation,all_examples,pooled,layer_matched_random_repeat_3,failure_rate,0.0125,0.0,0.0375,10,87,0.011494252873563218,1.0
96,confirmation,all_examples,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,10,85,0.0,3.0
96,confirmation,all_examples,macro_primary_grammars,selected_bank,failure_rate,0.4523611111111111,0.28805555555555556,0.6087604166666666,10,85,0.3764705882352941,3.0
96,confirmation,all_examples,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.017777777777777778,0.0,0.04222222222222223,10,85,0.02745098039215687,3.0
96,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.021111111111111112,0.0,0.05222222222222221,10,85,0.03529411764705882,3.0
96,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.021111111111111112,0.0,0.052222222222222225,10,85,0.03529411764705882,3.0
96,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.01111111111111111,0.0,0.03333333333333333,10,85,0.011764705882352941,3.0
96,confirmation,all_examples,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,10,45,0.0,1.0
96,confirmation,all_examples,adjacent_rank_after_city,selected_bank,failure_rate,0.36805555555555547,0.18138194444444444,0.5747222222222221,10,45,0.28888888888888886,1.0
96,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.06000000000000001,0.0,0.14666666666666667,10,45,0.05185185185185186,1.0
96,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.07333333333333333,0.0,0.18,10,45,0.06666666666666667,1.0
96,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.07333333333333333,0.0,0.18,10,45,0.06666666666666667,1.0
96,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.03333333333333333,0.0,0.1,10,45,0.022222222222222223,1.0
96,confirmation,all_examples,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,all_examples,adjacent_rank_before_city,selected_bank,failure_rate,0.14583333333333334,0.0,0.39583333333333337,8,19,0.10526315789473684,1.0
96,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,all_examples,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,all_examples,evidence_sequence_unranked,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,evidence_sequence_unranked,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
96,confirmation,all_examples,evidence_sequence_unranked,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,evidence_sequence_unranked,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,evidence_sequence_unranked,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,evidence_sequence_unranked,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,all_examples,same_unit_rank_before_city,selected_bank,failure_rate,0.8125,0.625,0.9375,8,15,0.7333333333333333,1.0
96,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,all_examples,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,all_examples,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,structural_invariant_bullet,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
96,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,all_examples,structural_unmarked,clean,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,all_examples,structural_unmarked,selected_bank,failure_rate,1.0,1.0,1.0,4,6,1.0,1.0
96,confirmation,all_examples,structural_unmarked,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,all_examples,structural_unmarked,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,all_examples,structural_unmarked,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,all_examples,structural_unmarked,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,clean_correct_only,pooled,clean,failure_rate,0.0,0.0,0.0,10,87,0.0,1.0
96,confirmation,clean_correct_only,pooled,selected_bank,failure_rate,0.38888888888888895,0.2666666666666667,0.5194444444444445,10,87,0.39080459770114945,1.0
96,confirmation,clean_correct_only,pooled,layer_matched_random_mean,failure_rate,0.027314814814814813,0.0,0.06481481481481481,10,87,0.02681992337164751,1.0
96,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_1,failure_rate,0.034722222222222224,0.0,0.08194444444444444,10,87,0.034482758620689655,1.0
96,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_2,failure_rate,0.034722222222222224,0.0,0.08888888888888888,10,87,0.034482758620689655,1.0
96,confirmation,clean_correct_only,pooled,layer_matched_random_repeat_3,failure_rate,0.0125,0.0,0.0375,10,87,0.011494252873563218,1.0
96,confirmation,clean_correct_only,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,10,85,0.0,3.0
96,confirmation,clean_correct_only,macro_primary_grammars,selected_bank,failure_rate,0.4523611111111111,0.2922222222222222,0.6115312500000001,10,85,0.3764705882352941,3.0
96,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.017777777777777778,0.0,0.04222222222222223,10,85,0.02745098039215687,3.0
96,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.021111111111111112,0.0,0.05222222222222221,10,85,0.03529411764705882,3.0
96,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.021111111111111112,0.0,0.05222222222222221,10,85,0.03529411764705882,3.0
96,confirmation,clean_correct_only,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.01111111111111111,0.0,0.03333333333333333,10,85,0.011764705882352941,3.0
96,confirmation,clean_correct_only,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,10,45,0.0,1.0
96,confirmation,clean_correct_only,adjacent_rank_after_city,selected_bank,failure_rate,0.36805555555555547,0.18138888888888888,0.5747222222222221,10,45,0.28888888888888886,1.0
96,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.06000000000000001,0.0,0.14666666666666667,10,45,0.05185185185185186,1.0
96,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.07333333333333333,0.0,0.18,10,45,0.06666666666666667,1.0
96,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.07333333333333333,0.0,0.18,10,45,0.06666666666666667,1.0
96,confirmation,clean_correct_only,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.03333333333333333,0.0,0.1,10,45,0.022222222222222223,1.0
96,confirmation,clean_correct_only,adjacent_rank_before_city,clean,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,clean_correct_only,adjacent_rank_before_city,selected_bank,failure_rate,0.14583333333333334,0.0,0.39583333333333337,8,19,0.10526315789473684,1.0
96,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,clean_correct_only,adjacent_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,8,19,0.0,1.0
96,confirmation,clean_correct_only,evidence_sequence_unranked,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,evidence_sequence_unranked,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
96,confirmation,clean_correct_only,evidence_sequence_unranked,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,evidence_sequence_unranked,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,evidence_sequence_unranked,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,evidence_sequence_unranked,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,same_unit_rank_before_city,clean,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,clean_correct_only,same_unit_rank_before_city,selected_bank,failure_rate,0.8125,0.625,0.9375,8,15,0.7333333333333333,1.0
96,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,clean_correct_only,same_unit_rank_before_city,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,8,15,0.0,1.0
96,confirmation,clean_correct_only,structural_invariant_bullet,clean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,structural_invariant_bullet,selected_bank,failure_rate,1.0,1.0,1.0,1,1,1.0,1.0
96,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,structural_invariant_bullet,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,1,1,0.0,1.0
96,confirmation,clean_correct_only,structural_unmarked,clean,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,clean_correct_only,structural_unmarked,selected_bank,failure_rate,1.0,1.0,1.0,4,6,1.0,1.0
96,confirmation,clean_correct_only,structural_unmarked,layer_matched_random_mean,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,clean_correct_only,structural_unmarked,layer_matched_random_repeat_1,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,clean_correct_only,structural_unmarked,layer_matched_random_repeat_2,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
96,confirmation,clean_correct_only,structural_unmarked,layer_matched_random_repeat_3,failure_rate,0.0,0.0,0.0,4,6,0.0,1.0
112,confirmation,all_examples,pooled,clean,failure_rate,0.0,0.0,0.0,10,87,0.0,1.0
112,confirmation,all_examples,pooled,selected_bank,failure_rate,0.8541666666666666,0.7763888888888889,0.9305555555555556,10,87,0.8505747126436781,1.0
112,confirmation,all_examples,pooled,layer_matched_random_mean,failure_rate,0.04259259259259259,0.014814814814814817,0.07268518518518519,10,87,0.0421455938697318,1.0
112,confirmation,all_examples,pooled,layer_matched_random_repeat_1,failure_rate,0.02361111111111111,0.0,0.05833333333333333,10,87,0.022988505747126436,1.0
112,confirmation,all_examples,pooled,layer_matched_random_repeat_2,failure_rate,0.08055555555555556,0.025,0.13611111111111113,10,87,0.08045977011494253,1.0
112,confirmation,all_examples,pooled,layer_matched_random_repeat_3,failure_rate,0.02361111111111111,0.0,0.05833333333333333,10,87,0.022988505747126436,1.0
112,confirmation,all_examples,macro_primary_grammars,clean,failure_rate,0.0,0.0,0.0,10,85,0.0,3.0
112,confirmation,all_examples,macro_primary_grammars,selected_bank,failure_rate,0.8816666666666666,0.8025,0.9508333333333333,10,85,0.8470588235294118,3.0
112,confirmation,all_examples,macro_primary_grammars,layer_matched_random_mean,failure_rate,0.034074074074074076,0.010555555555555558,0.060555555555555564,10,85,0.04313725490196079,3.0
112,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_1,failure_rate,0.01611111111111111,0.0,0.04222222222222222,10,85,0.023529411764705882,3.0
112,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_2,failure_rate,0.0625,0.021111111111111112,0.10999999999999999,10,85,0.08235294117647059,3.0
112,confirmation,all_examples,macro_primary_grammars,layer_matched_random_repeat_3,failure_rate,0.02361111111111111,0.0,0.05833333333333333,10,85,0.023529411764705882,3.0
112,confirmation,all_examples,adjacent_rank_after_city,clean,failure_rate,0.0,0.0,0.0,10,45,0.0,1.0
112,confirmation,all_examples,adjacent_rank_after_city,selected_bank,failure_rate,0.7833333333333333,0.6683333333333333,0.89,10,45,0.7333333333333333,1.0
112,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_mean,failure_rate,0.0674074074074074,0.0074074074074074086,0.14074074074074075,10,45,0.06666666666666668,1.0
112,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_1,failure_rate,0.05333333333333333,0.0,0.13333333333333333,10,45,0.044444444444444446,1.0
112,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_2,failure_rate,0.11555555555555556,0.02222222222222222,0.21333333333333332,10,45,0.13333333333333333,1.0
112,confirmation,all_examples,adjacent_rank_after_city,layer_matched_random_repeat_3,failure_rate,0.03333333333333333,0.0,0.1,10,45,0.022222222222222223,1.0
