target,model_label,prompt_mode,spec,label,candidate,estimator,transform,complexity,n,seed_oof_loss,seed_fold_se,seed_fold_losses
absolute_error,Qwen3-8B,enumeration,length_factor_log_n__log1p__ridge__0.001,T-level intercepts + log N; log1p + ridge,length_factor_log_n,ridge,log1p,3,149,0.06751024831877446,0.019349505557237703,"[0.035151963798266364, 0.06232844530938608, 0.06130612793348227, 0.1411198233140352, 0.036566271754685506]"
absolute_error,Qwen3-8B,enumeration,length_factor_log_n__log1p__huber__0.01,T-level intercepts + log N; log1p + Huber,length_factor_log_n,huber,log1p,3,149,0.04026851188009382,0.024494886801111525,"[7.187812730590079e-08, 0.03333339246937095, 0.03333339015757652, 0.13333334871832078, 7.484367466035725e-08]"
absolute_error,Qwen3-8B,enumeration,length_factor_log_n__sqrt__huber__0.01,T-level intercepts + log N; sqrt + Huber,length_factor_log_n,huber,sqrt,3,149,0.040268456375844475,0.024494897427830432,"[7.742247639216902e-15, 0.03333333333333918, 0.03333333333333876, 0.13333333333333391, 8.22937339678976e-15]"
absolute_error,Qwen3-8B,enumeration,length_factor_curved_n__log1p__ridge__0.001,T-level intercepts + curved log N; log1p + ridge,length_factor_curved_n,ridge,log1p,4,149,0.06962173261673234,0.0185095772019661,"[0.040594267848745334, 0.06395153126896283, 0.06255634290301118, 0.14049459325060445, 0.03954434565340505]"
absolute_error,Qwen3-8B,enumeration,length_factor_curved_n__log1p__huber__0.01,T-level intercepts + curved log N; log1p + Huber,length_factor_curved_n,huber,log1p,4,149,0.040268517563589346,0.024494884735507285,"[8.510991519541014e-08, 0.033333397123308565, 0.03333339396899223, 0.13333334761319396, 8.292074758319895e-08]"
absolute_error,Qwen3-8B,enumeration,length_factor_curved_n__sqrt__huber__0.01,T-level intercepts + curved log N; sqrt + Huber,length_factor_curved_n,huber,sqrt,4,149,0.040268456375846154,0.0244948974278299,"[1.1138241768847278e-14, 0.03333333333334059, 0.03333333333333992, 0.13333333333333386, 1.0787301103538188e-14]"
absolute_error,Qwen3-8B,enumeration,length_specific_log_n__log1p__ridge__0.001,T-specific log-N slopes; log1p + ridge,length_specific_log_n,ridge,log1p,5,149,0.06693476327296134,0.019358467304623168,"[0.033932360130801704, 0.061451427806569134, 0.06120626951290536, 0.14051967271775348, 0.036464006092038335]"
absolute_error,Qwen3-8B,enumeration,length_specific_log_n__log1p__huber__0.01,T-specific log-N slopes; log1p + Huber,length_specific_log_n,huber,log1p,5,149,0.040268510896451795,0.024494886775277273,"[6.964555916685363e-08, 0.03333339079657027, 0.033333390201534044, 0.13333334754265813, 7.492090759010506e-08]"
absolute_error,Qwen3-8B,enumeration,length_specific_log_n__sqrt__huber__0.01,T-specific log-N slopes; sqrt + Huber,length_specific_log_n,huber,sqrt,5,149,0.04026845637584498,0.024494897427830342,"[7.806370828279228e-15, 0.03333333333333978, 0.03333333333333962, 0.133333333333334, 9.19347026710719e-15]"
absolute_error,Qwen3-8B,enumeration,length_specific_piecewise_n__log1p__ridge__0.001,T-specific piecewise N; log1p + ridge,length_specific_piecewise_n,ridge,log1p,6,149,0.07062649061957608,0.018221844817843825,"[0.041319270870574916, 0.06547492554543538, 0.06384802339440943, 0.14024937149584935, 0.041263954466644645]"
absolute_error,Qwen3-8B,enumeration,length_specific_piecewise_n__log1p__huber__0.01,T-specific piecewise N; log1p + Huber,length_specific_piecewise_n,huber,log1p,6,149,0.04026852025646183,0.02449488398840334,"[8.747883457170045e-08, 0.03333340103814979, 0.03333339713916737, 0.13333334713297393, 8.740059589593416e-08]"
absolute_error,Qwen3-8B,enumeration,length_specific_piecewise_n__sqrt__huber__0.01,T-specific piecewise N; sqrt + Huber,length_specific_piecewise_n,huber,sqrt,6,149,0.04026845637584717,0.024494897427829645,"[1.2368483404297552e-14, 0.033333333333342124, 0.03333333333334073, 0.13333333333333383, 1.2250818285062132e-14]"
exact,Qwen3-8B,native_thinking,constant__identity__logistic__0.3,Constant; ridge=0.3,constant,logistic,identity,0,150,0.10997522468864754,0.05771594295659795,"[0.31936917087927275, 0.026248241588439077, 0.026248241588439077, 0.15176222779864781, 0.026248241588439077]"
exact,Qwen3-8B,native_thinking,constant__identity__logistic__0.03,Constant; ridge=0.03,constant,logistic,identity,0,150,0.11099989943787897,0.05915857717190745,"[0.32614238723735994, 0.0254116537893743, 0.0254116537893743, 0.15262214858391168, 0.0254116537893743]"
exact,Qwen3-8B,native_thinking,constant__identity__logistic__0.001,Constant; ridge=0.001,constant,logistic,identity,0,150,0.11112655526910044,0.05932833112572342,"[0.3269483805041599, 0.025320939131420854, 0.025320939131420854, 0.15272157844707987, 0.025320939131420854]"
exact,Qwen3-8B,native_thinking,log_needles_only__identity__logistic__0.3,Log N only; ridge=0.3,log_needles_only,logistic,identity,1,150,0.1155203872990763,0.058460504132601565,"[0.31665457349724374, 0.026740185270606107, 0.026740185270606107, 0.18072680718631953, 0.026740185270606107]"
exact,Qwen3-8B,native_thinking,log_needles_only__identity__logistic__0.03,Log N only; ridge=0.03,log_needles_only,logistic,identity,1,150,0.12342159664966033,0.06187852511770332,"[0.32085159324165846, 0.02588406796758635, 0.02588406796758635, 0.21860418615862134, 0.025884067912849286]"
exact,Qwen3-8B,native_thinking,log_needles_only__identity__logistic__0.001,Log N only; ridge=0.001,log_needles_only,logistic,identity,1,150,0.12618493966902283,0.06306737140576657,"[0.3212524413328561, 0.02578982265673623, 0.02578982265673623, 0.23230278904204918, 0.02578982265673623]"
exact,Qwen3-8B,native_thinking,linear_needles_only__identity__logistic__0.3,Linear N only; ridge=0.3,linear_needles_only,logistic,identity,1,150,0.13012767575250553,0.06953746152781351,"[0.3764472435341434, 0.02684695520374097, 0.02684695520374097, 0.19365026961716125, 0.02684695520374097]"
exact,Qwen3-8B,native_thinking,linear_needles_only__identity__logistic__0.03,Linear N only; ridge=0.03,linear_needles_only,logistic,identity,1,150,0.13470487117843913,0.07257795872656664,"[0.3888979839931892, 0.025894827821481073, 0.025894827821481073, 0.20694188840076277, 0.025894827855281306]"
exact,Qwen3-8B,native_thinking,linear_needles_only__identity__logistic__0.001,Linear N only; ridge=0.001,linear_needles_only,logistic,identity,1,150,0.13538071367886503,0.07299217410021672,"[0.3905443183040501, 0.025789914241313695, 0.025789914241313695, 0.20898950736633387, 0.025789914241313695]"
exact,Qwen3-8B,native_thinking,log_length_only__identity__logistic__0.3,Log T only; ridge=0.3,log_length_only,logistic,identity,1,150,0.10986301223149404,0.05764270306947916,"[0.3190076358530909, 0.026249575409072193, 0.026249575409072193, 0.15155869907716266, 0.026249575409072193]"
exact,Qwen3-8B,native_thinking,log_length_only__identity__logistic__0.03,Log T only; ridge=0.03,log_length_only,logistic,identity,1,150,0.11087218449525632,0.059071616710716625,"[0.3257110872795031, 0.025415509694552918, 0.025415509694552918, 0.15240330611311967, 0.025415509694552918]"
exact,Qwen3-8B,native_thinking,log_length_only__identity__logistic__0.001,Log T only; ridge=0.001,log_length_only,logistic,identity,1,150,0.1109982849909529,0.059240697707682005,"[0.326513842191779, 0.02532512071686018, 0.02532512071686018, 0.15250222061240526, 0.02532512071686018]"
exact,Qwen3-8B,native_thinking,log_density__identity__logistic__0.3,Log density; ridge=0.3,log_density,logistic,identity,1,150,0.11437373240653854,0.05885533857356374,"[0.3217190377849428, 0.026552544668456187, 0.026552544668456187, 0.17049199024238154, 0.026552544668456187]"
exact,Qwen3-8B,native_thinking,log_density__identity__logistic__0.03,Log density; ridge=0.03,log_density,logistic,identity,1,150,0.11697595603852544,0.06056390488835383,"[0.3275453968926352, 0.02567335598967553, 0.02567335598967553, 0.18031431533096556, 0.02567335598967553]"
exact,Qwen3-8B,native_thinking,log_density__identity__logistic__0.001,Log density; ridge=0.001,log_density,logistic,identity,1,150,0.11735841058041961,0.06078213680926241,"[0.32821002435586843, 0.025576807695317744, 0.025576807695317744, 0.1818516054602766, 0.025576807695317744]"
exact,Qwen3-8B,native_thinking,log_burden__identity__logistic__0.3,Log burden; ridge=0.3,log_burden,logistic,identity,1,150,0.11282411812138461,0.05730684935441927,"[0.3127605006483532, 0.02665381040991675, 0.02665381040991675, 0.17139865872879392, 0.026653810409942483]"
exact,Qwen3-8B,native_thinking,log_burden__identity__logistic__0.03,Log burden; ridge=0.03,log_burden,logistic,identity,1,150,0.11571312674509909,0.058948779312723555,"[0.3171331265429457, 0.025791041094053297, 0.025791041094053297, 0.1840593839003898, 0.025791041094053297]"
exact,Qwen3-8B,native_thinking,log_burden__identity__logistic__0.001,Log burden; ridge=0.001,log_burden,logistic,identity,1,150,0.11617970636268427,0.059174810278422876,"[0.3175894697980572, 0.025696440463646216, 0.025696440463646216, 0.18621974062442545, 0.025696440463646216]"
exact,Qwen3-8B,native_thinking,log_separable__identity__logistic__0.3,Log T + log N; ridge=0.3,log_separable,logistic,identity,2,150,0.11541084965327952,0.058385959958876125,"[0.31629118722723193, 0.026744624494854218, 0.026744624494854218, 0.18052918755460298, 0.026744624494854218]"
exact,Qwen3-8B,native_thinking,log_separable__identity__logistic__0.03,Log T + log N; ridge=0.03,log_separable,logistic,identity,2,150,0.12330227383076083,0.0617923606909087,"[0.32041946392755966, 0.0258938673862697, 0.0258938673862697, 0.2184103030674352, 0.0258938673862697]"
exact,Qwen3-8B,native_thinking,log_separable__identity__logistic__0.001,Log T + log N; ridge=0.001,log_separable,logistic,identity,2,150,0.12606795964711298,0.06298225369570806,"[0.3208172719621084, 0.025800461517975142, 0.025800461517975142, 0.23212114170434014, 0.025800461533166046]"
exact,Qwen3-8B,native_thinking,semi_log_needles__identity__logistic__0.3,Log T + linear N; ridge=0.3,semi_log_needles,logistic,identity,2,150,0.13001983345562176,0.06946304286015359,"[0.3760827163550594, 0.026852173458329954, 0.026852173458329954, 0.19345993054805963, 0.026852173458329954]"
exact,Qwen3-8B,native_thinking,semi_log_needles__identity__logistic__0.03,Log T + linear N; ridge=0.03,semi_log_needles,logistic,identity,2,150,0.13458577722339973,0.07249099571923599,"[0.38847020920556813, 0.025904734656585306, 0.025904734656585306, 0.20674447293179235, 0.025904734666467533]"
exact,Qwen3-8B,native_thinking,semi_log_needles__identity__logistic__0.001,Log T + linear N; ridge=0.001,semi_log_needles,logistic,identity,2,150,0.13526199168310815,0.07290483003491524,"[0.3901146894123959, 0.02580049039292178, 0.02580049039292178, 0.20879379782437932, 0.02580049039292178]"
exact,Qwen3-8B,native_thinking,quadratic_log_needles__identity__logistic__0.3,Log T + curved log N; ridge=0.3,quadratic_log_needles,logistic,identity,3,150,0.14127372733073953,0.07973820128780133,"[0.43306115661576783, 0.026754909275391377, 0.026754909275391377, 0.1930427522117556, 0.026754909275391377]"
exact,Qwen3-8B,native_thinking,quadratic_log_needles__identity__logistic__0.03,Log T + curved log N; ridge=0.03,quadratic_log_needles,logistic,identity,3,150,0.20256662888835975,0.133781334853888,"[0.7163731678390675, 0.0258514280352623, 0.0258514280352623, 0.21890569249694433, 0.0258514280352623]"
exact,Qwen3-8B,native_thinking,quadratic_log_needles__identity__logistic__0.001,Log T + curved log N; ridge=0.001,quadratic_log_needles,logistic,identity,3,150,0.3333498661809113,0.23451843593784352,"[1.236536417087602, 0.02575291074853585, 0.02575291074853585, 0.3529541815716463, 0.025752910748236615]"
exact,Qwen3-8B,native_thinking,piecewise_log_needles__identity__logistic__0.3,Log T + piecewise log N; ridge=0.3,piecewise_log_needles,logistic,identity,3,150,0.12300329602561585,0.06372893095413792,"[0.34410424659756206, 0.026780434437141717, 0.026780434437141717, 0.19057093021909197, 0.026780434437141724]"
exact,Qwen3-8B,native_thinking,piecewise_log_needles__identity__logistic__0.03,Log T + piecewise log N; ridge=0.03,piecewise_log_needles,logistic,identity,3,150,0.1401243780599698,0.07519500960982575,"[0.3985750479236602, 0.02585467562491001, 0.02585467562491001, 0.22448281550167146, 0.025854675624697156]"
exact,Qwen3-8B,native_thinking,piecewise_log_needles__identity__logistic__0.001,Log T + piecewise log N; ridge=0.001,piecewise_log_needles,logistic,identity,3,150,0.16062409873222494,0.09244977290086871,"[0.4942704958654193, 0.025743000156876042, 0.025743000156876042, 0.23162099732507707, 0.02574300015687606]"
exact,Qwen3-8B,native_thinking,log_interaction__identity__logistic__0.3,Log T x log N; ridge=0.3,log_interaction,logistic,identity,3,150,0.1154148155354771,0.05838454402700988,"[0.3162770729045583, 0.026746854669882535, 0.026746854669882535, 0.1805564407629839, 0.026746854670078205]"
exact,Qwen3-8B,native_thinking,log_interaction__identity__logistic__0.03,Log T x log N; ridge=0.03,log_interaction,logistic,identity,3,150,0.12330545682117143,0.06179312035813604,"[0.32041847434389104, 0.02589468798321275, 0.02589468798321275, 0.21842474581232774, 0.02589468798321275]"
exact,Qwen3-8B,native_thinking,log_interaction__identity__logistic__0.001,Log T x log N; ridge=0.001,log_interaction,logistic,identity,3,150,0.12606835460622656,0.06298219546781897,"[0.320817259398672, 0.02580091658419164, 0.02580091658419164, 0.232121763879886, 0.02580091658419164]"
exact,Qwen3-8B,native_thinking,quadratic_surface__identity__logistic__0.3,Quadratic log surface; ridge=0.3,quadratic_surface,logistic,identity,5,150,0.13190025720213508,0.0738786576332409,"[0.40451263695250195, 0.026932045258137007, 0.026932045258137007, 0.1741925132837626, 0.026932045258136948]"
exact,Qwen3-8B,native_thinking,quadratic_surface__identity__logistic__0.03,Quadratic log surface; ridge=0.03,quadratic_surface,logistic,identity,5,150,0.18504817415784738,0.12172596891882717,"[0.6556844624571299, 0.027107711265440967, 0.027107711265440967, 0.18823327453578378, 0.027107711265440967]"
exact,Qwen3-8B,native_thinking,quadratic_surface__identity__logistic__0.001,Quadratic log surface; ridge=0.001,quadratic_surface,logistic,identity,5,150,0.3281354281779101,0.23420455412457467,"[1.2368452040253766, 0.027448550279886144, 0.027448550279886144, 0.3214862860610824, 0.027448550243319245]"
exact,Qwen3-8B,native_thinking,length_factor_log_n__identity__logistic__0.3,T-level intercepts + log N; ridge=0.3,length_factor_log_n,logistic,identity,3,150,0.10496978086258674,0.05171491901808824,"[0.28467041587503156, 0.026974923994353577, 0.026974923994353577, 0.15925371645484135, 0.026974923994353577]"
exact,Qwen3-8B,native_thinking,length_factor_log_n__identity__logistic__0.03,T-level intercepts + log N; ridge=0.03,length_factor_log_n,logistic,identity,3,150,0.10534275577142174,0.04906369356469133,"[0.25740485100146276, 0.02728421393224638, 0.02728421393224638, 0.1874562860589068, 0.02728421393224638]"
exact,Qwen3-8B,native_thinking,length_factor_log_n__identity__logistic__0.001,T-level intercepts + log N; ridge=0.001,length_factor_log_n,logistic,identity,3,150,0.10635590497411537,0.04876863905056857,"[0.24758143843945224, 0.027616825619399443, 0.027616825619399443, 0.20134760956962053, 0.027616825622705274]"
exact,Qwen3-8B,native_thinking,length_factor_curved_n__identity__logistic__0.3,T-level intercepts + curved log N; ridge=0.3,length_factor_curved_n,logistic,identity,4,150,0.13081872015994087,0.07311315538809277,"[0.40072156376820994, 0.02699831847035897, 0.02699831847035897, 0.17237708162041804, 0.026998318470358454]"
exact,Qwen3-8B,native_thinking,length_factor_curved_n__identity__logistic__0.03,T-level intercepts + curved log N; ridge=0.03,length_factor_curved_n,logistic,identity,4,150,0.18459160488770948,0.12134495960732125,"[0.6537805189577977, 0.027170414198549073, 0.027170414198549073, 0.18766626288510266, 0.027170414198549056]"
exact,Qwen3-8B,native_thinking,length_factor_curved_n__identity__logistic__0.001,T-level intercepts + curved log N; ridge=0.001,length_factor_curved_n,logistic,identity,4,150,0.32812583366277115,0.23420411120323195,"[1.236847658151247, 0.027453812711280955, 0.027453812711280955, 0.3214200720287653, 0.027453812711280955]"
exact,Qwen3-8B,native_thinking,length_specific_log_n__identity__logistic__0.3,T-specific log-N slopes; ridge=0.3,length_specific_log_n,logistic,identity,5,150,0.10495234559264903,0.05117018246104952,"[0.2814479179550385, 0.02737526053609636, 0.02737526053609636, 0.1611880283999176, 0.02737526053609636]"
exact,Qwen3-8B,native_thinking,length_specific_log_n__identity__logistic__0.03,T-specific log-N slopes; ridge=0.03,length_specific_log_n,logistic,identity,5,150,0.10628619780482851,0.04920757323141159,"[0.255354221065911, 0.02753514805116876, 0.02753514805116876, 0.19347132380472531, 0.02753514805116876]"
exact,Qwen3-8B,native_thinking,length_specific_log_n__identity__logistic__0.001,T-specific log-N slopes; ridge=0.001,length_specific_log_n,logistic,identity,5,150,0.10658317827993471,0.04886150707380566,"[0.24741494871543449, 0.02763647234136059, 0.02763647234136059, 0.2025915256719813, 0.02763647232953664]"
exact,Qwen3-8B,native_thinking,length_specific_piecewise_n__identity__logistic__0.3,T-specific piecewise N; ridge=0.3,length_specific_piecewise_n,logistic,identity,6,150,0.11330504119525064,0.05684473887597253,"[0.3105224150549394, 0.027476594880965908, 0.027476594880965908, 0.17357300627841613, 0.02747659488096593]"
exact,Qwen3-8B,native_thinking,length_specific_piecewise_n__identity__logistic__0.03,T-specific piecewise N; ridge=0.03,length_specific_piecewise_n,logistic,identity,6,150,0.12331520108380137,0.06232330270261242,"[0.33313413105919903, 0.027411358534621025, 0.027411358534621025, 0.2012077987559447, 0.027411358534621025]"
exact,Qwen3-8B,native_thinking,length_specific_piecewise_n__identity__logistic__0.001,T-specific piecewise N; ridge=0.001,length_specific_piecewise_n,logistic,identity,6,150,0.14179234901340185,0.07834774938381069,"[0.4244052042451752, 0.02742618494817476, 0.02742618494817476, 0.20227798597730945, 0.027426184948174767]"
bias,Qwen3-8B,native_thinking,constant__asinh__ridge__0.001,Constant; asinh + ridge,constant,ridge,asinh,0,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,constant__asinh__huber__0.01,Constant; asinh + Huber,constant,huber,asinh,0,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,constant__identity__huber__0.01,Constant; raw bias + Huber,constant,huber,identity,0,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_needles_only__asinh__ridge__0.001,Log N only; asinh + ridge,log_needles_only,ridge,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_needles_only__asinh__huber__0.01,Log N only; asinh + Huber,log_needles_only,huber,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_needles_only__identity__huber__0.01,Log N only; raw bias + Huber,log_needles_only,huber,identity,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,linear_needles_only__asinh__ridge__0.001,Linear N only; asinh + ridge,linear_needles_only,ridge,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,linear_needles_only__asinh__huber__0.01,Linear N only; asinh + Huber,linear_needles_only,huber,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,linear_needles_only__identity__huber__0.01,Linear N only; raw bias + Huber,linear_needles_only,huber,identity,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_length_only__asinh__ridge__0.001,Log T only; asinh + ridge,log_length_only,ridge,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_length_only__asinh__huber__0.01,Log T only; asinh + Huber,log_length_only,huber,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_length_only__identity__huber__0.01,Log T only; raw bias + Huber,log_length_only,huber,identity,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_density__asinh__ridge__0.001,Log density; asinh + ridge,log_density,ridge,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_density__asinh__huber__0.01,Log density; asinh + Huber,log_density,huber,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_density__identity__huber__0.01,Log density; raw bias + Huber,log_density,huber,identity,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_burden__asinh__ridge__0.001,Log burden; asinh + ridge,log_burden,ridge,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_burden__asinh__huber__0.01,Log burden; asinh + Huber,log_burden,huber,asinh,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_burden__identity__huber__0.01,Log burden; raw bias + Huber,log_burden,huber,identity,1,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_separable__asinh__ridge__0.001,Log T + log N; asinh + ridge,log_separable,ridge,asinh,2,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_separable__asinh__huber__0.01,Log T + log N; asinh + Huber,log_separable,huber,asinh,2,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_separable__identity__huber__0.01,Log T + log N; raw bias + Huber,log_separable,huber,identity,2,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,semi_log_needles__asinh__ridge__0.001,Log T + linear N; asinh + ridge,semi_log_needles,ridge,asinh,2,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,semi_log_needles__asinh__huber__0.01,Log T + linear N; asinh + Huber,semi_log_needles,huber,asinh,2,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,semi_log_needles__identity__huber__0.01,Log T + linear N; raw bias + Huber,semi_log_needles,huber,identity,2,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,quadratic_log_needles__asinh__ridge__0.001,Log T + curved log N; asinh + ridge,quadratic_log_needles,ridge,asinh,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,quadratic_log_needles__asinh__huber__0.01,Log T + curved log N; asinh + Huber,quadratic_log_needles,huber,asinh,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,quadratic_log_needles__identity__huber__0.01,Log T + curved log N; raw bias + Huber,quadratic_log_needles,huber,identity,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,piecewise_log_needles__asinh__ridge__0.001,Log T + piecewise log N; asinh + ridge,piecewise_log_needles,ridge,asinh,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,piecewise_log_needles__asinh__huber__0.01,Log T + piecewise log N; asinh + Huber,piecewise_log_needles,huber,asinh,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,piecewise_log_needles__identity__huber__0.01,Log T + piecewise log N; raw bias + Huber,piecewise_log_needles,huber,identity,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_interaction__asinh__ridge__0.001,Log T x log N; asinh + ridge,log_interaction,ridge,asinh,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_interaction__asinh__huber__0.01,Log T x log N; asinh + Huber,log_interaction,huber,asinh,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,log_interaction__identity__huber__0.01,Log T x log N; raw bias + Huber,log_interaction,huber,identity,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,quadratic_surface__asinh__ridge__0.001,Quadratic log surface; asinh + ridge,quadratic_surface,ridge,asinh,5,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,quadratic_surface__asinh__huber__0.01,Quadratic log surface; asinh + Huber,quadratic_surface,huber,asinh,5,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,quadratic_surface__identity__huber__0.01,Quadratic log surface; raw bias + Huber,quadratic_surface,huber,identity,5,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_factor_log_n__asinh__ridge__0.001,T-level intercepts + log N; asinh + ridge,length_factor_log_n,ridge,asinh,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_factor_log_n__asinh__huber__0.01,T-level intercepts + log N; asinh + Huber,length_factor_log_n,huber,asinh,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_factor_log_n__identity__huber__0.01,T-level intercepts + log N; raw bias + Huber,length_factor_log_n,huber,identity,3,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_factor_curved_n__asinh__ridge__0.001,T-level intercepts + curved log N; asinh + ridge,length_factor_curved_n,ridge,asinh,4,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_factor_curved_n__asinh__huber__0.01,T-level intercepts + curved log N; asinh + Huber,length_factor_curved_n,huber,asinh,4,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_factor_curved_n__identity__huber__0.01,T-level intercepts + curved log N; raw bias + Huber,length_factor_curved_n,huber,identity,4,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_specific_log_n__asinh__ridge__0.001,T-specific log-N slopes; asinh + ridge,length_specific_log_n,ridge,asinh,5,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_specific_log_n__asinh__huber__0.01,T-specific log-N slopes; asinh + Huber,length_specific_log_n,huber,asinh,5,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_specific_log_n__identity__huber__0.01,T-specific log-N slopes; raw bias + Huber,length_specific_log_n,huber,identity,5,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_specific_piecewise_n__asinh__ridge__0.001,T-specific piecewise N; asinh + ridge,length_specific_piecewise_n,ridge,asinh,6,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_specific_piecewise_n__asinh__huber__0.01,T-specific piecewise N; asinh + Huber,length_specific_piecewise_n,huber,asinh,6,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
bias,Qwen3-8B,native_thinking,length_specific_piecewise_n__identity__huber__0.01,T-specific piecewise N; raw bias + Huber,length_specific_piecewise_n,huber,identity,6,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
absolute_error,Qwen3-8B,native_thinking,constant__log1p__ridge__0.001,Constant; log1p + ridge,constant,ridge,log1p,0,147,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
